日期時間,雨量 (mm),日照度 (uE),大氣壓力 (mbar),環境溫度 (°C),環境濕度 (%),土壤濕度 (%),露點 (°C),風向 (deg),風速 (m/sec),陣風 (m/sec),土壤溫度 (°C),電力 (V)
2017-10-11 04:30:00,0,1,999.3,24.48,91.8,19.14,23.09,4,0,2,29.97,4.3,
2017-10-11 05:00:00,0,1,999.7,25.53,90.2,19.01,23.83,128,0,3,29.82,4.29,
2017-10-11 05:30:00,0,1,999.9,25.23,91.7,19.01,23.82,105,0,0.5,29.69,4.29,
2017-10-11 06:00:00,0,14,1,0.2,25.45,91.5,19.01,24,97,0,1,29.64,
2017-10-11 06:30:00,0,46,1,0.5,25.31,90.9,19.01,23.74,72,0,1.5,29.56,
2017-10-11 07:00:00,0,161,1,0.5,26.04,90.2,19.01,24.34,73,0,1.5,29.56,
2017-10-11 07:30:00,0,199,1,0.9,26.35,92.5,19.01,25.07,131,0,1.5,29.59,
2017-10-11 08:00:00,0,794,1,0.8,28.47,87.5,18.75,26.22,118,0,1.5,29.64,
2017-10-11 08:30:00,0,1,69,1,0.7,29.82,80.8,18.75,26.19,94,0,1.5,
2017-10-11 09:00:00,0,1,279,1,0.8,30.75,74.9,19.01,25.81,330,0.5,2.5,
2017-10-11 09:30:00,0,1,436,1,0.4,31.46,69.6,19.4,25.25,340,1,3.5,
2017-10-11 10:00:00,0,1,609,999.8,32.72,64.1,19.79,25.06,323,1,3.5,31.48,
2017-10-11 10:30:00,0,1,726,999.3,32.69,63.5,20.45,24.88,321,1,3.5,32.05,
2017-10-11 11:00:00,0,1,876,999.2,33.65,59.6,20.97,24.72,319,1,4,32.66,
2017-10-11 11:30:00,0,1,999,998.7,34.6,54.9,21.75,24.23,331,1,3.5,33.18,
2017-10-11 12:00:00,0,1,956,997.9,35.26,54.1,22.54,24.6,277,1.5,4.5,33.65,
2017-10-11 12:30:00,0,1,941,997.5,35.64,52.6,23.06,24.47,338,1.5,4.5,34.15,
2017-10-11 13:00:00,0,439,997.2,33.86,53.6,23.72,23.15,333,1.5,5.5,34.55,4.4,
2017-10-11 13:30:00,0,1,884,996.5,35.96,49.9,23.85,23.89,329,1.5,5,35.1,
2017-10-11 14:00:00,0,524,996.7,34.23,52.6,24.11,23.17,340,1,3.5,35.45,4.41,
2017-10-11 14:30:00,0,416,996.5,34.36,54.3,23.98,23.82,312,0.5,3,35.66,4.45,
2017-10-11 15:00:00,0,341,996.8,33.91,60.7,23.98,25.27,178,1,5.5,35.74,4.41,
2017-10-11 15:30:00,0,819,996.8,33.18,62.5,23.59,25.08,161,1.5,4.5,35.64,4.44,
2017-10-11 16:00:00,0,309,997.5,32.33,65.7,23.45,25.11,188,1.5,4,35.56,4.42,
2017-10-11 16:30:00,0,191,997.7,29.46,79,23.45,25.47,251,1,4,35.39,4.44,
2017-10-11 17:00:00,0,89,998.1,29.19,76.7,23.19,24.71,7,0,2.5,35.16,4.39,
2017-10-11 17:30:00,0,11,998.2,29.04,80.3,22.67,25.33,20,0,1,34.86,4.37,
2017-10-11 18:00:00,0,1,998.3,29.09,78.2,22.54,24.93,80,0,1,34.62,4.35,
2017-10-11 18:30:00,0,1,998.7,28.82,79,22.02,24.84,153,0,1.5,34.31,4.34,
2017-10-11 19:00:00,0,1,998.7,27.55,85.6,21.89,24.95,145,0,1,34.02,4.34,
2017-10-11 19:30:00,0,1,998.8,28.27,82,21.62,24.93,95,0,1.5,33.73,4.34,
2017-10-11 20:00:00,0,1,999.1,28.02,83.2,21.23,24.94,94,0,1,33.44,4.33,
2017-10-11 20:30:00,0,1,999.2,26.57,89.6,21.1,24.75,94,0,1,33.18,4.33,
2017-10-11 21:00:00,0,1,999,27.73,84.4,20.84,24.89,97,0.5,2,32.98,4.33,
2017-10-11 21:30:00,0,1,999,27.6,86,20.71,25.08,101,0,1.5,32.74,4.33,
2017-10-11 22:00:00,0,1,999.4,27.31,86.3,20.45,24.85,101,0,1.5,32.54,4.32,
2017-10-11 22:30:00,0,1,999.1,26.52,90.8,20.32,24.93,140,0,1.5,32.33,4.32,
2017-10-11 23:00:00,0,1,999.2,27.31,87,20.06,24.99,93,0.5,2,32.15,4.32,
2017-10-11 23:30:00,0,1,999.2,26.43,90.2,19.92,24.72,84,0,1,31.94,4.32,
2017-10-12 00:00:00,0,1,999,26.35,91.2,19.79,24.83,115,0,1.5,31.79,4.32,
2017-10-12 00:30:00,0,1,998.8,26.84,88.9,19.66,24.89,171,0,0.5,31.64,4.32,
2017-10-12 01:00:00,0,1,998.6,26.67,89.8,19.53,24.89,152,0,1.5,31.51,4.31,
2017-10-12 01:30:00,0,1,998.2,26.57,88.4,19.4,24.53,257,0,2,31.36,4.31,
2017-10-12 02:00:00,0,1,998.3,24.94,91.7,19.27,23.53,95,0,1.5,31.15,4.31,
2017-10-12 02:30:00,0,1,998.3,25.89,88.2,19.27,23.82,94,0,1.5,30.98,4.3,
2017-10-12 03:00:00,0,1,997.9,26.4,86.1,19.14,23.92,94,0,1,30.85,4.3,
2017-10-12 03:30:00,0,1,997.9,25.5,88.4,19.14,23.47,94,0,0,30.72,4.3,
2017-10-12 04:00:00,0,1,997.5,26.04,84.5,19.01,23.25,94,0,1.5,30.6,4.3,
2017-10-12 04:30:00,0,1,997.6,25.53,88.2,18.09,23.46,93,0,1,30.44,4.3,
2017-10-12 05:00:00,0,1,997.8,25.72,86.5,17.57,23.33,38,0.5,2.5,30.29,4.29,
2017-10-12 05:30:00,0,1,998.3,25.04,90.7,17.57,23.44,60,0,1.5,30.14,4.29,
2017-10-12 06:00:00,0,11,998.3,25.43,88.4,17.83,23.4,60,0,0.5,30.02,4.29,
2017-10-12 06:30:00,0,64,998.2,26.3,84.5,18.22,23.51,73,0.5,2,29.92,4.32,
2017-10-12 07:00:00,0,111,998.1,26.89,79.7,18.36,23.11,65,0,1.5,29.87,4.36,
2017-10-12 07:30:00,0,274,998.4,26.35,86.8,18.49,24.01,201,0,2.5,29.84,4.43,
2017-10-12 08:00:00,0,474,998.1,27.87,82,18.49,24.55,205,0,1,29.92,4.4,
2017-10-12 08:30:00,0,514,998.1,28.49,80.4,18.49,24.82,202,0,0.5,30.07,4.44,
2017-10-12 09:00:00,0,459,998,28.64,78,18.62,24.46,191,0,1,30.22,4.41,
2017-10-12 09:30:00,0,649,997.7,29.31,76.2,18.62,24.72,153,0,1,30.42,4.41,
2017-10-12 10:00:00,0,849,997.2,30.09,71.9,18.88,24.49,145,0,1.5,30.72,4.41,
2017-10-12 10:30:00,0,814,996.9,30.77,67.5,19.01,24.09,191,0,1.5,31.03,4.42,
2017-10-12 11:00:00,0,774,996.8,30.87,67.3,19.14,24.13,199,0,1.5,31.31,4.41,
2017-10-12 11:30:00,0,881,996.1,31.36,67.3,19.53,24.59,156,0,1.5,31.59,4.42,
2017-10-12 12:00:00,0,914,995.7,31.66,65,19.79,24.3,171,0,2,31.87,4.41,
2017-10-12 12:30:00,0,854,995.1,32.25,65.5,20.06,24.99,143,0,1.5,32.15,4.43,
2017-10-12 13:00:00,0,2,336,994.6,33.39,62.3,20.58,25.22,110,0.5,2.5,32.56,
2017-10-12 13:30:00,0,1,356,994,33.23,60.7,21.1,24.64,119,0.5,2.5,33,
2017-10-12 14:00:00,0,1,81,993.6,34.02,61.8,21.49,25.68,70,1,2.5,33.5,
2017-10-12 14:30:00,0,776,993.5,33.52,63.2,21.75,25.59,41,0.5,2.5,33.84,4.45,
2017-10-12 15:00:00,0,611,993.5,34.02,60.5,22.02,25.32,60,0,1.5,34.1,4.41,
2017-10-12 15:30:00,0,449,993.6,32.61,64,21.75,24.94,147,0.5,2,34.2,4.45,
2017-10-12 16:00:00,0,396,993.8,32.69,64.5,21.62,25.14,156,0.5,3,34.2,4.41,
2017-10-12 16:30:00,0,321,993.9,32.15,67.3,21.62,25.35,166,0.5,3,34.12,4.44,
2017-10-12 17:00:00,0,156,993.9,30.77,73,21.62,25.4,161,0.5,4,33.99,4.41,
2017-10-12 17:30:00,0,16,994.1,30.04,75.8,21.36,25.33,152,1.5,4.5,33.76,4.39,
2017-10-12 18:00:00,0,1,994.3,29.44,76.9,20.84,24.99,150,0.5,3.5,33.5,4.36,
2017-10-12 18:30:00,0,1,994.5,29.16,77.1,20.71,24.77,135,0.5,3,33.26,4.35,
2017-10-12 19:00:00,0,1,994.2,29.02,76.5,20.58,24.49,133,0.5,3.5,33.03,4.34,
2017-10-12 19:30:00,0,1,994.5,28.84,76.4,20.32,24.3,135,0.5,2.5,32.79,4.34,
2017-10-12 20:00:00,0,1,994.9,28.79,74.6,20.19,23.86,136,0,2.5,32.59,4.34,
2017-10-12 20:30:00,0,1,995.3,28.69,74.7,20.06,23.78,110,0.5,2.5,32.38,4.33,
2017-10-12 21:00:00,0,1,995.3,28.27,79.4,19.92,24.39,104,0.5,2,32.2,4.33,
2017-10-12 21:30:00,0,1,995.2,27.75,82.4,19.66,24.51,100,0,2.5,32.02,4.33,
2017-10-12 22:00:00,0,1,995.1,27.9,82.4,19.53,24.65,102,0.5,2,31.87,4.33,
2017-10-12 22:30:00,0,1,994.9,27.7,83.2,19.4,24.62,100,0.5,1.5,31.71,4.33,
2017-10-12 23:00:00,0,1,994.6,27.11,86.8,19.27,24.75,95,0.5,2,31.56,4.33,
2017-10-12 23:30:00,0,1,994.4,27.14,87.3,19.14,24.87,94,0,1.5,31.46,4.32,
2017-10-13 00:00:00,0,1,994,26.74,88.4,19.14,24.7,97,0.5,2,31.33,4.32,
2017-10-13 00:30:00,0,1,993.6,27.33,86.1,19.01,24.83,79,0.5,1.5,31.2,4.32,
2017-10-13 01:00:00,0,1,993.6,27.09,87.4,19.01,24.84,87,0,1.5,31.05,4.32,
2017-10-13 01:30:00,0,1,993.3,27.23,85.3,18.75,24.58,80,0.5,1.5,30.95,4.31,
2017-10-13 02:00:00,0,1,993.4,27.21,86.3,18.75,24.75,76,0.5,1.5,30.82,4.31,
2017-10-13 02:30:00,0,1,993.3,26.7,88.1,18.75,24.59,77,0,2,30.72,4.31,
2017-10-13 03:00:00,0,1,993.1,26.43,89.1,18.62,24.52,98,0,1.5,30.62,4.3,
2017-10-13 03:30:00,0,1,992.6,26.08,90.8,18.62,24.5,150,0,1,30.52,4.3,
2017-10-13 04:00:00,0,1,992.6,26.11,92.1,18.62,24.76,104,0,2,30.39,4.3,
2017-10-13 04:30:00,0,1,992.4,25.89,91.8,18.62,24.49,73,0,1,30.29,4.29,
2017-10-13 05:00:00,0,1,992.3,26.6,89.8,18.62,24.82,69,0,1.5,30.19,4.29,
2017-10-13 05:30:00,0,1,992.4,26.48,90.4,18.49,24.81,70,0,1.5,30.09,4.29,
2017-10-13 06:00:00,0,4,992.7,26.48,90.3,18.49,24.79,105,0,1,29.99,4.29,
2017-10-13 06:30:00,0,61,992.5,26.55,88.3,18.49,24.49,91,0,1.5,29.94,4.3,
2017-10-13 07:00:00,0,129,992.6,26.43,91,18.49,24.87,66,0,1,29.89,4.37,
2017-10-13 07:30:00,0,129,993.2,26.72,89.9,18.49,24.96,66,0,0.5,29.92,4.42,
2017-10-13 08:00:00,0,119,993.7,26.96,88.8,18.09,24.99,88,0,1,29.92,4.44,
2017-10-13 08:30:00,0,139,993.9,26.5,91.6,18.36,25.05,181,0,2.5,29.89,4.44,
2017-10-13 09:00:00,0,101,994.3,26.79,89.8,18.22,25.01,170,0,1,29.89,4.44,
2017-10-13 09:30:00,0,146,993.9,26.48,91.8,18.22,25.07,135,0,1,29.84,4.42,
2017-10-13 10:00:00,0,106,993.9,26.62,92.9,18.22,25.41,98,0,1,29.84,4.43,
2017-10-13 10:30:00,0,249,993.1,26.5,93.6,18.09,25.42,329,0,2,29.82,4.42,
2017-10-13 11:00:00,0,304,992.8,26.74,93.1,18.22,25.57,309,0,1.5,29.84,4.4,
2017-10-13 11:30:00,0,369,992.4,27.38,92,18.22,26,289,0,1,29.87,4.45,
2017-10-13 12:00:00,0,244,992.1,27.09,91.6,18.22,25.64,270,0,1.5,29.92,4.41,
2017-10-13 12:30:00,0,139,991.9,26.79,91.5,18.22,25.33,289,0,1.5,29.89,4.41,
2017-10-13 13:00:00,0,49,991.6,26.3,92.7,18.22,25.06,289,0,1,29.84,4.43,
2017-10-13 13:30:00,0,54,990.9,25.79,94,18.09,24.79,298,0,2,29.77,4.42,
2017-10-13 14:00:00,0,111,990.7,25.74,94.4,16.79,24.81,278,0,1,29.69,4.44,
2017-10-13 14:30:00,0,66,990,25.55,95.5,16.39,24.81,278,0,1,29.61,4.42,
2017-10-13 15:00:00,0,69,990.1,25.48,96,17.05,24.83,278,0,0,29.51,4.41,
2017-10-13 15:30:00,0,46,989.8,25.4,96.6,17.18,24.86,257,0,1.5,29.41,4.41,
2017-10-13 16:00:00,0,49,989.7,25.31,97.2,17.18,24.86,223,0,1,29.31,4.38,
2017-10-13 16:30:00,0,49,989.5,25.31,97.3,16.92,24.88,303,0,1.5,29.24,4.42,
2017-10-13 17:00:00,0,14,989.8,25.04,97.2,16.92,24.6,21,0,2,29.16,4.38,
2017-10-13 17:30:00,0,1,989.9,25.09,97.2,17.44,24.65,177,0,2.5,29.04,4.35,
2017-10-13 18:00:00,0,1,990.5,25.04,97.2,18.62,24.6,146,0,2,28.94,4.33,
2017-10-13 18:30:00,0,1,990.3,24.73,95.8,19.66,24.04,161,0,2,28.79,4.33,
2017-10-13 19:00:00,0,1,991.7,23.86,95.3,23.06,23.09,118,0,2.5,28.59,4.33,
2017-10-13 19:30:00,0,1,991.7,23.42,96.3,38.75,22.83,39,0,2,28.22,4.32,
2017-10-13 20:00:00,0,1,992.4,23.35,96.2,39.8,22.74,104,0.5,2.5,28.02,4.31,
2017-10-13 20:30:00,0,1,992.8,23.18,96.4,39.54,22.61,110,0,1.5,27.95,4.3,
2017-10-13 21:00:00,0,1,992.8,22.99,97.1,40.97,22.54,80,0,1.5,27.75,4.3,
2017-10-13 21:30:00,0,1,992.7,23.18,97.3,40.71,22.76,35,0,2,27.65,4.3,
2017-10-13 22:00:00,0,1,992.3,23.4,97,41.1,22.93,67,0,2.5,27.58,4.29,
2017-10-13 22:30:00,0,1,992.4,23.3,97.2,39.4,22.87,129,0,1,27.51,4.29,
2017-10-13 23:00:00,0,1,992.1,23.33,97.4,37.57,22.92,101,0,1.5,27.48,4.28,
2017-10-13 23:30:00,0,1,992,23.23,97.3,36.66,22.81,110,0,1.5,27.43,4.28,
2017-10-14 00:00:00,0,1,991.7,23.26,97.7,40.06,22.9,175,0,2,27.36,4.28,
2017-10-14 00:30:00,0,1,991.6,23.28,97.6,42.02,22.91,170,0,2.5,27.26,4.28,
2017-10-14 01:00:00,0,1,991.4,23.09,97.8,43.98,22.75,170,0,1.5,26.99,4.28,
2017-10-14 01:30:00,0,1,990.5,23.02,97.9,40.84,22.7,136,0,1,26.99,4.28,
2017-10-14 02:00:00,0,1,990.3,23.09,98.1,40.45,22.8,101,0,1.5,26.96,4.28,
2017-10-14 02:30:00,0,1,990.5,23.02,97.9,43.2,22.7,101,0,1,26.92,4.28,
2017-10-14 03:00:00,0,1,990.4,23.04,98.1,41.76,22.75,100,0,1,26.82,4.28,
2017-10-14 03:30:00,0,1,990.4,22.94,98.2,40.71,22.68,21,0,2,26.79,4.28,
2017-10-14 04:00:00,0,1,990.1,22.92,98.2,44.37,22.65,56,0,1.5,26.67,4.28,
2017-10-14 04:30:00,0,1,989.8,22.94,98.2,41.63,22.68,25,0,2,26.65,4.28,
2017-10-14 05:00:00,0,1,989.5,23.38,97.9,40.06,23.06,74,0,2,26.57,4.28,
2017-10-14 05:30:00,0,1,989.9,22.97,97.9,39.14,22.65,161,0,1.5,26.52,4.28,
2017-10-14 06:00:00,0,4,990,22.94,98,38.49,22.64,197,0,2,26.45,4.28,
2017-10-14 06:30:00,0,36,990.2,23.14,97.8,37.97,22.8,143,0,0.5,26.38,4.29,
2017-10-14 07:00:00,0,61,990.6,23.26,98.1,37.57,22.97,74,0,1.5,26.38,4.31,
2017-10-14 07:30:00,0,61,991.3,23.33,98,37.31,23.03,69,0,1,26.35,4.33,
2017-10-14 08:00:00,0,121,991.7,23.52,98.3,37.05,23.27,344,0,2,26.35,4.35,
2017-10-14 08:30:00,0,196,992.1,24.22,98,36.66,23.92,355,0,1,26.4,4.43,
2017-10-14 09:00:00,0,166,992.4,24.22,98,36.79,23.92,195,0,2.5,26.48,4.4,
2017-10-14 09:30:00,0,39,992.5,24.07,97.8,42.15,23.74,156,0,0.5,26.52,4.39,
2017-10-14 10:00:00,0,24,992.7,23.93,98,46.73,23.63,129,0,1,26.35,4.34,
2017-10-14 10:30:00,0,19,992.7,23.86,98.3,47.77,23.6,17,0,1,26.18,4.33,
2017-10-14 11:00:00,0,26,992.3,23.81,98.5,47.77,23.59,336,0,1.5,25.94,4.3,
2017-10-14 11:30:00,0,46,991.9,23.83,98.5,45.42,23.61,348,0,2,26.06,4.3,
2017-10-14 12:00:00,0,86,991.4,23.93,98.6,46.46,23.73,192,0,2,26.08,4.33,
2017-10-14 12:30:00,0,251,991.1,24.39,98.5,44.11,24.17,205,0,1.5,26.18,4.39,
2017-10-14 13:00:00,0,276,990.8,24.68,98.2,42.15,24.41,157,0,2.5,26.3,4.4,
2017-10-14 13:30:00,0,481,990.4,25.6,96.3,41.1,25,177,0,1.5,26.48,4.44,
2017-10-14 14:00:00,0,179,990.1,25.65,94.6,40.45,24.75,156,0,1.5,26.67,4.41,
2017-10-14 14:30:00,0,114,990.5,24.92,95.8,48.82,24.24,166,0,1,26.74,4.43,
2017-10-14 15:00:00,0,176,990.4,25.23,96.7,43.98,24.71,247,0,0.5,26.77,4.41,
2017-10-14 15:30:00,0,114,990.6,25.31,96.5,42.54,24.74,264,0,0,26.82,4.4,
2017-10-14 16:00:00,0,144,990.7,25.26,96.6,42.8,24.71,247,0,1,26.84,4.4,
2017-10-14 16:30:00,0,109,991.1,25.36,96.8,43.98,24.84,289,0,1,26.92,4.4,
2017-10-14 17:00:00,0,39,991.1,25.26,97.1,43.06,24.8,271,0,0,26.84,4.42,
2017-10-14 17:30:00,0,1,991.4,25.06,97.6,42.41,24.69,268,0,0.5,26.65,4.37,
2017-10-14 18:00:00,0,1,991.2,24.75,97.8,41.76,24.41,168,0,1.5,26.48,4.34,
2017-10-14 18:30:00,0,1,991.2,24.77,97.9,41.63,24.45,97,0,1.5,26.35,4.33,
2017-10-14 19:00:00,0,1,992,24.77,98,46.07,24.47,118,0,2,26.21,4.32,
2017-10-14 19:30:00,0,1,992.4,24.68,98.1,45.29,24.39,140,0,1.5,26.16,4.31,
2017-10-14 20:00:00,0,1,992.5,24.48,98.1,45.81,24.2,95,0,1.5,26.06,4.3,
2017-10-14 20:30:00,0,1,993.1,24.46,98.1,43.59,24.17,17,0,1.5,25.99,4.3,
2017-10-14 21:00:00,0,1,992.6,24.29,98.3,44.76,24.04,60,0,1.5,25.79,4.29,
2017-10-14 21:30:00,0,1,993.3,24.36,98.3,43.06,24.11,350,0,1.5,25.79,4.29,
2017-10-14 22:00:00,0,1,993.4,24.12,98.4,46.46,23.89,39,0,2,25.6,4.28,
2017-10-14 22:30:00,0,1,993.5,24.24,98.3,46.2,23.99,95,0,1,25.65,4.28,
2017-10-14 23:00:00,0,1,993.5,24.29,98.2,46.73,24.02,132,0,2,25.6,4.28,
2017-10-14 23:30:00,0,1,993.2,23.95,98.3,45.68,23.7,90,0,2,25.45,4.28,
2017-10-15 00:00:00,0,1,993.1,24.03,98.4,45.42,23.79,27,0,2,25.43,4.28,
2017-10-15 00:30:00,0,1,993.2,24.05,98.5,43.72,23.83,87,0,2,25.45,4.28,
2017-10-15 01:00:00,0,1,993,23.86,98.5,49.6,23.64,65,0,2,25.19,4.28,
2017-10-15 01:30:00,0,1,993.2,23.81,98.7,47.25,23.62,336,0,2,25.16,4.28,
2017-10-15 02:00:00,0,1,992.5,23.69,98.7,45.68,23.5,347,0.5,2.5,24.99,4.28,
2017-10-15 02:30:00,0,1,992.5,23.76,98.8,46.59,23.59,8,0,1,25.09,4.28,
2017-10-15 03:00:00,0,1,993.1,23.83,98.8,48.16,23.67,140,0,2,25.02,4.28,
2017-10-15 03:30:00,0,1,992.8,23.81,98.9,45.55,23.66,60,0,1,24.99,4.28,
2017-10-15 04:00:00,0,1,993,23.83,98.9,50.39,23.68,21,0,1,24.8,4.28,
2017-10-15 04:30:00,0,1,992.8,23.81,99,45.03,23.67,27,0,1.5,24.94,4.28,
2017-10-15 05:00:00,0,1,993.1,23.83,99,47.51,23.7,73,0,1,24.99,4.28,
2017-10-15 05:30:00,0,1,993.5,23.98,99,48.16,23.84,105,0,1,24.99,4.28,
2017-10-15 06:00:00,0,1,994.5,23.93,99,50.78,23.8,94,0,1.5,24.6,4.28,
2017-10-15 06:30:00,0,4,995,23.86,99,49.73,23.72,95,0,0.5,24.73,4.28,
2017-10-15 07:00:00,0,49,995,23.95,99,48.82,23.82,59,0,3,24.77,4.29,
2017-10-15 07:30:00,0,29,995.7,24.32,98.6,45.29,24.11,4,0.5,3,24.92,4.32,
2017-10-15 08:00:00,0,61,996.1,24.15,98.8,50.12,23.98,164,0,2,24.75,4.31,
2017-10-15 08:30:00,0,91,996.6,24.36,98.7,47.38,24.18,202,0,1,25.06,4.39,
2017-10-15 09:00:00,0,191,996.7,24.48,98.6,50.78,24.28,212,0,1,25.16,4.42,
2017-10-15 09:30:00,0,176,996.6,24.58,98.8,49.21,24.41,334,0,1.5,25.43,4.42,
2017-10-15 10:00:00,0,54,997.4,25.06,98.4,45.16,24.83,49,0,2.5,25.57,4.41,
2017-10-15 10:30:00,0,66,997.2,24.77,98.4,48.16,24.54,59,0,0,25.5,4.4,
2017-10-15 11:00:00,0,214,996.6,24.87,98.5,48.95,24.65,58,0,1,25.55,4.45,
2017-10-15 11:30:00,0,246,996.5,25.4,98.4,44.76,25.17,60,0,1,26.06,4.41,
2017-10-15 12:00:00,0,91,996.7,25.14,98.5,46.73,24.92,183,0,1.5,26.08,4.4,
2017-10-15 12:30:00,0,56,996.5,24.97,98.6,48.29,24.77,188,0,0.5,25.94,4.4,
2017-10-15 13:00:00,0,71,996.4,24.92,98.5,45.81,24.7,188,0,0,25.89,4.41,
2017-10-15 13:30:00,0,44,996.3,25.11,98.6,46.2,24.91,188,0,0,25.94,4.41,
2017-10-15 14:00:00,0,64,996.2,24.92,98.6,50.52,24.72,184,0,1,25.84,4.37,
2017-10-15 14:30:00,0,81,995.7,25.04,98.6,46.2,24.84,60,0,1.5,25.89,4.4,
2017-10-15 15:00:00,0,89,995.9,25.31,98.6,46.99,25.11,20,0,0,25.99,4.43,
2017-10-15 15:30:00,0,111,996,25.21,98.6,45.03,25.01,18,0,1,25.99,4.43,
2017-10-15 16:00:00,0,89,996.6,25.28,98.6,44.24,25.08,18,0,0.5,26.04,4.42,
2017-10-15 16:30:00,0,69,996.5,25.14,98.6,45.55,24.94,17,0,1,25.94,4.41,
2017-10-15 17:00:00,0,19,997,25.26,98.6,46.86,25.06,10,0,1,25.96,4.37,
2017-10-15 17:30:00,0,4,997,24.92,98.4,45.16,24.68,88,0,2,25.82,4.35,
2017-10-15 18:00:00,0,1,997,24.63,98.5,43.46,24.41,90,0,0.5,25.67,4.33,
2017-10-15 18:30:00,0,1,997.4,24.68,98.4,42.8,24.44,90,0,1,25.6,4.33,
2017-10-15 19:00:00,0,1,997.8,24.8,98.2,42.28,24.53,90,0,1,25.5,4.32,
2017-10-15 19:30:00,0,1,998.3,24.77,97.9,41.63,24.45,95,0,2,25.4,4.31,
2017-10-15 20:00:00,0,1,998.5,24.48,98,41.23,24.18,94,0,1,25.33,4.3,
2017-10-15 20:30:00,0,1,999,24.58,98.1,40.97,24.29,97,0,1.5,25.31,4.3,
2017-10-15 21:00:00,0,1,999.1,24.73,98,43.06,24.42,65,0,1.5,25.26,4.29,
2017-10-15 21:30:00,0,1,999.4,24.46,97.9,42.28,24.14,60,0,2,25.19,4.28,
2017-10-15 22:00:00,0,1,999.8,24.58,97.9,42.02,24.26,65,0,1.5,25.19,4.28,
2017-10-15 22:30:00,0,1,999.4,24.46,97.7,43.2,24.11,97,0,1.5,25.14,4.28,
2017-10-15 23:00:00,0,1,999.4,24.34,97.3,42.41,23.92,107,0,1.5,25.06,4.28,
2017-10-15 23:30:00,0,1,999.4,25.14,96.1,43.59,24.5,110,0.5,2.5,25.04,4.28,
2017-10-16 00:00:00,0,1,999.2,24.68,96,43.59,24.03,59,0,2,24.99,4.28,
2017-10-16 00:30:00,0,1,999.1,24.27,96.9,42.54,23.78,77,0,1.5,24.94,4.28,
2017-10-16 01:00:00,0,1,999.3,24.15,97.3,41.89,23.72,77,0,0.5,24.9,4.28,
2017-10-16 01:30:00,0,1,999.4,24.15,97.4,41.76,23.74,204,0,2.5,24.87,4.28,
2017-10-16 02:00:00,0,1,998.9,24.15,97.7,42.8,23.79,100,0,2,24.85,4.28,
2017-10-16 02:30:00,0,1,999.1,23.91,98,43.46,23.6,88,0,0.5,24.8,4.28,
2017-10-16 03:00:00,0,1,998.8,23.93,98.3,42.8,23.68,65,0,1.5,24.77,4.28,
2017-10-16 03:30:00,0,1,998.9,24.1,98.2,42.15,23.83,45,0,2,24.77,4.28,
2017-10-16 04:00:00,0,1,999.1,24.27,98.2,41.76,24,97,0,1,24.77,4.28,
2017-10-16 04:30:00,0,1,999.4,24.17,98.1,41.5,23.88,125,0,1.5,24.75,4.28,
2017-10-16 05:00:00,0,1,999.6,23.98,98,41.23,23.67,95,0,1,24.73,4.28,
2017-10-16 05:30:00,0,1,999.6,24.03,97.9,40.97,23.71,95,0,1,24.73,4.28,
2017-10-16 06:00:00,0,4,999.9,23.91,98.2,40.84,23.64,93,0,0.5,24.65,4.28,
2017-10-16 06:30:00,0,66,1,0.3,24.17,98.2,40.71,23.9,88,0,1,24.75,
2017-10-16 07:00:00,0,196,1,0.8,25.04,98,40.71,24.74,88,0,0,25.11,
2017-10-16 07:30:00,0,731,1,0.7,27.06,93.7,41.23,25.99,88,0,0,25.62,
2017-10-16 08:00:00,0,419,1,0.8,27.78,88.3,40.97,25.7,126,0,1.5,26.08,
2017-10-16 08:30:00,0,424,1,1.2,27.23,91.2,40.84,25.71,145,0,1.5,26.38,
2017-10-16 09:00:00,0,619,1,1,27.53,91.2,40.58,26,132,0,0.5,26.7,
2017-10-16 09:30:00,0,1,644,1,0.9,28.57,86.1,40.32,26.05,108,0,1.5,
2017-10-16 10:00:00,0,1,564,1,0.5,30.82,78.5,39.27,26.68,333,0,1.5,
2017-10-16 10:30:00,0,1,134,1,0.2,29.87,78.1,38.75,25.66,305,0,1,
2017-10-16 11:00:00,0,1,854,999.8,31.31,73,38.1,25.91,341,0,2,28.59,
2017-10-16 11:30:00,0,2,34,999.4,32.51,70.2,36.66,26.4,327,0,2,29.07,
2017-10-16 12:00:00,0,2,89,998.9,31.71,71.8,36.27,26.02,274,0.5,3.5,29.44,
2017-10-16 12:30:00,0,571,998.7,31.28,70.2,35.48,25.23,309,0.5,3,29.41,4.43,
2017-10-16 13:00:00,0,771,998.2,32.77,67.2,34.57,25.91,317,0.5,3.5,29.97,4.4,
2017-10-16 13:30:00,0,1,491,997.8,32.48,68.5,33.78,25.96,296,0,2,30.37,
2017-10-16 14:00:00,0,531,997.7,32.95,68.5,33,26.41,212,0,2,30.77,4.4,
2017-10-16 14:30:00,0,599,997.4,32,72.4,32.48,26.44,289,0,2,30.6,4.44,
2017-10-16 15:00:00,0,509,997.4,32.33,70.7,31.95,26.35,244,0,1.5,31,4.4,
2017-10-16 15:30:00,0,224,997.5,30.95,77,31.56,26.48,175,0,1.5,30.55,4.42,
2017-10-16 16:00:00,0,304,997.8,30.7,77.1,31.3,26.25,154,0.5,3.5,30.02,4.42,
