,Date,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,氣溫(℃)Temperature,露點溫度(℃)Td dew point,相對溼度(%)RH,風速(m/s)WS,風向(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,降水量(mm)Precp,降水時數(hr)PrecpHour,日照時數(hr)SunShine,全天空日射量(MJ/㎡)GloblRad,能見度(km)Visb
18047,2018/1/22 00:00,999.7,,20.7,,96,0.7,38,,,0,,,,
18048,2018/1/22 01:00,999.1,,20.4,,100,0.4,10,,,0,,,,
18049,2018/1/22 02:00,999.2,,20,,100,0.7,36,,,0,,,,
18050,2018/1/22 03:00,998.8,,19.6,,100,1.3,325,,,0,,,,
18051,2018/1/22 04:00,999.4,,19.1,,100,0.4,201,,,0,,,,
18052,2018/1/22 05:00,999.6,,19.2,,100,1.6,317,,,0,,,,
18053,2018/1/22 06:00,999.3,,19.5,,100,1.4,108,,,0,,,,
18054,2018/1/22 07:00,999.7,,22,,87,0.4,62,,,0,,,,
18055,2018/1/22 08:00,999.5,,24.1,,80,1.5,340,,,0,,,,
18056,2018/1/22 09:00,999.6,,23.7,,81,0.9,252,,,0,,,,
18057,2018/1/22 10:00,998.5,,26.5,,63,0.9,122,,,0,,,,
18058,2018/1/22 11:00,997.9,,28.1,,55,1.9,221,,,0,,,,
18059,2018/1/22 12:00,996.8,,29.1,,50,1.6,235,,,0,,,,
18060,2018/1/22 13:00,996.3,,29.7,,44,1.7,260,,,0,,,,
18061,2018/1/22 14:00,996.1,,28.1,,56,1.4,203,,,0,,,,
18062,2018/1/22 15:00,996.8,,25.8,,64,1.5,221,,,0,,,,
18063,2018/1/22 16:00,997.7,,24,,74,1.5,225,,,X,,,,
18064,2018/1/22 17:00,998.4,,23.1,,81,1,228,,,0,,,,
18065,2018/1/22 18:00,999.3,,22.9,,83,0.7,211,,,0,,,,
18066,2018/1/22 19:00,999.7,,22.1,,80,0.8,313,,,0,,,,
18067,2018/1/22 20:00,1000.3,,21.5,,82,0.9,271,,,0,,,,
18068,2018/1/22 21:00,1000.5,,21.1,,84,0.2,0,,,0,,,,
18069,2018/1/22 22:00,1000.7,,21,,88,0.9,294,,,X,,,,
18070,2018/1/22 23:00,1000.8,,20.3,,87,0,0,,,0,,,,
18071,2018/1/23 00:00,1000.9,,20,,94,0.3,275,,,0,,,,
18072,2018/1/23 01:00,1000.5,,20.2,,99,1,88,,,0,,,,
18073,2018/1/23 02:00,1000.2,,19.1,,100,1.2,332,,,0,,,,
18074,2018/1/23 03:00,1000.1,,20.3,,100,0.7,308,,,0,,,,
18075,2018/1/23 04:00,1000.2,,18.9,,100,0.5,247,,,0,,,,
18076,2018/1/23 05:00,1000.9,,18.5,,100,0.3,276,,,0,,,,
18077,2018/1/23 06:00,1001.2,,18.5,,100,0.1,0,,,0,,,,
18078,2018/1/23 07:00,1001.6,,19.1,,100,0.1,0,,,0,,,,
18079,2018/1/23 08:00,1002,,20,,100,0.6,118,,,0,,,,
18080,2018/1/23 09:00,1001.8,,23,,78,0.5,251,,,0,,,,
18081,2018/1/23 10:00,1001.3,,23.3,,75,0.8,218,,,0,,,,
18082,2018/1/23 11:00,1000.3,,23.9,,70,1.2,21,,,0,,,,
18083,2018/1/23 12:00,999.2,,25.1,,61,1.6,297,,,0,,,,
18084,2018/1/23 13:00,998.7,,26.4,,56,1.1,232,,,0.5,,,,
18085,2018/1/23 14:00,998.5,,25.6,,55,1.2,255,,,0,,,,
18086,2018/1/23 15:00,999.2,,24.1,,67,1.7,203,,,0,,,,
18087,2018/1/23 16:00,X,,X,,X,X,X,,,X,,,,
18088,2018/1/23 17:00,1000.8,,21.6,,78,1.2,245,,,0,,,,
18089,2018/1/23 18:00,1001.5,,21,,81,0.4,256,,,0,,,,
18090,2018/1/23 19:00,1001.7,,20.5,,87,0.2,0,,,0,,,,
18091,2018/1/23 20:00,1001.9,,20,,91,0.8,54,,,0,,,,
18092,2018/1/23 21:00,1001.7,,20,,91,0,0,,,0,,,,
18093,2018/1/23 22:00,1001.6,,18.2,,99,0.8,337,,,0,,,,
18094,2018/1/23 23:00,1001.6,,17.7,,100,1.2,51,,,0,,,,
18095,2018/1/24 00:00,1001.2,,18.8,,87,1.4,54,,,0,,,,
18096,2018/1/24 01:00,1000.9,,17.8,,92,1.7,56,,,0,,,,
18097,2018/1/24 02:00,1000.7,,17.4,,90,1.5,97,,,0,,,,
18098,2018/1/24 03:00,1000.4,,17.2,,86,1.5,68,,,0,,,,
18099,2018/1/24 04:00,1000.7,,16.4,,89,1,109,,,0,,,,
18100,2018/1/24 05:00,1001.2,,16.1,,91,0.3,36,,,0,,,,
18101,2018/1/24 06:00,1001.9,,15.2,,98,0.7,59,,,0,,,,
18102,2018/1/24 07:00,1002.3,,16.5,,83,1.4,75,,,0,,,,
18103,2018/1/24 08:00,1002.7,,18.8,,71,0.5,93,,,0,,,,
18104,2018/1/24 09:00,1002.7,,21.6,,70,0.1,0,,,0,,,,
18105,2018/1/24 10:00,1002,,24.2,,62,0.9,205,,,0,,,,
18106,2018/1/24 11:00,1001.3,,25,,54,0.9,272,,,0,,,,
18107,2018/1/24 12:00,X,,X,,X,X,X,,,X,,,,
18108,2018/1/24 13:00,X,,X,,X,X,X,,,0,,,,
18109,2018/1/24 14:00,998.4,,26.4,,45,0.7,268,,,0,,,,
18110,2018/1/24 15:00,998.8,,25.5,,53,0.6,208,,,0,,,,
18111,2018/1/24 16:00,999.5,,23.4,,63,1.2,208,,,0,,,,
18112,2018/1/24 17:00,1000,,22.1,,68,1.2,217,,,0,,,,
18113,2018/1/24 18:00,1000.7,,21,,73,0.3,211,,,0,,,,
18114,2018/1/24 19:00,1001.4,,20.7,,79,0.8,76,,,0,,,,
18115,2018/1/24 20:00,1001.7,,20.8,,79,0.5,119,,,0,,,,
18116,2018/1/24 21:00,1001.6,,19.7,,88,0.8,64,,,0,,,,
18117,2018/1/24 22:00,1001.6,,19,,90,1.2,48,,,0,,,,
18118,2018/1/24 23:00,1001.1,,19.3,,91,1.2,65,,,0,,,,
18119,2018/1/25 00:00,1000.9,,19.2,,89,1.1,61,,,0,,,,
18120,2018/1/25 01:00,1000.5,,18.9,,90,1.4,82,,,0,,,,
18121,2018/1/25 02:00,1000.3,,17.5,,100,0.4,351,,,0,,,,
18122,2018/1/25 03:00,1000.2,,17.1,,100,0.5,279,,,0,,,,
18123,2018/1/25 04:00,1000.6,,17.2,,100,0.3,184,,,0,,,,
18124,2018/1/25 05:00,1000.9,,16.8,,100,0,0,,,0,,,,
18125,2018/1/25 06:00,1001.6,,16.7,,100,0,0,,,X,,,,
18126,2018/1/25 07:00,1002.1,,19.8,,82,1.2,7,,,0,,,,
18127,2018/1/25 08:00,1002.6,,21.9,,74,0.2,0,,,0,,,,
18128,2018/1/25 09:00,X,,X,,X,X,X,,,0,,,,
18129,2018/1/25 10:00,1002.4,,24.8,,58,1.1,269,,,0,,,,
18130,2018/1/25 11:00,1001.7,,25.5,,57,1.5,300,,,0,,,,
18131,2018/1/25 12:00,1000.5,,25.9,,51,1.1,260,,,0,,,,
18132,2018/1/25 13:00,999.6,,25.3,,50,0.8,307,,,0,,,,
18133,2018/1/25 14:00,999.3,,25.5,,50,0.9,304,,,X,,,,
18134,2018/1/25 15:00,999.4,,25.9,,49,0.8,287,,,0,,,,
18135,2018/1/25 16:00,999.8,,25,,57,1.1,200,,,0,,,,
18136,2018/1/25 17:00,1000.4,,22.9,,66,0.6,231,,,0,,,,
18137,2018/1/25 18:00,1001.3,,21.8,,73,0.8,248,,,0,,,,
18138,2018/1/25 19:00,1002,,20.9,,81,0.8,59,,,0,,,,
18139,2018/1/25 20:00,1001.9,,20.4,,82,0.7,11,,,0,,,,
18140,2018/1/25 21:00,1001.9,,20.5,,78,0.6,118,,,0,,,,
18141,2018/1/25 22:00,1001.8,,20,,82,0.8,23,,,X,,,,
18142,2018/1/25 23:00,1001.9,,19,,88,1.6,54,,,0,,,,
18143,2018/1/26 00:00,1002,,19.1,,86,1.4,71,,,0,,,,
18144,2018/1/26 01:00,1001.5,,18.9,,86,1.4,66,,,0,,,,
18145,2018/1/26 02:00,1000.9,,18,,92,1.1,21,,,0,,,,
18146,2018/1/26 03:00,1000.4,,18.8,,84,1,19,,,0,,,,
18147,2018/1/26 04:00,1000.9,,16.5,,100,0.4,226,,,0,,,,
18148,2018/1/26 05:00,1001.4,,16,,100,0.7,238,,,0,,,,
18149,2018/1/26 06:00,1002.3,,15.8,,100,0.7,235,,,0,,,,
18150,2018/1/26 07:00,1003.1,,17,,100,0.3,254,,,0,,,,
18151,2018/1/26 08:00,X,,X,,X,X,X,,,X,,,,
18152,2018/1/26 09:00,1003.1,,22.1,,70,0.4,350,,,0,,,,
18153,2018/1/26 10:00,1002.5,,24.9,,60,0.7,223,,,0,,,,
18154,2018/1/26 11:00,1001.5,,25.4,,55,1.2,302,,,0,,,,
18155,2018/1/26 12:00,1000.4,,26.7,,50,1.4,272,,,0,,,,
18156,2018/1/26 13:00,999.7,,27.5,,48,1.4,258,,,0,,,,
18157,2018/1/26 14:00,999.6,,27.5,,49,1.6,220,,,0,,,,
18158,2018/1/26 15:00,999.8,,25.1,,60,1.6,206,,,0,,,,
18159,2018/1/26 16:00,1000.5,,23.7,,66,1.3,207,,,0,,,,
18160,2018/1/26 17:00,1000.9,,22.5,,71,1.6,230,,,0,,,,
18161,2018/1/26 18:00,1001.5,,21,,67,1.3,289,,,0,,,,
18162,2018/1/26 19:00,1002,,19.5,,73,0.4,274,,,0,,,,
18163,2018/1/26 20:00,1002.3,,18.5,,77,0.8,291,,,0,,,,
18164,2018/1/26 21:00,1002.5,,17.6,,82,1.3,319,,,0,,,,
18165,2018/1/26 22:00,1002.5,,16.7,,89,0,0,,,0,,,,
18166,2018/1/26 23:00,1002.7,,16.4,,90,0.4,337,,,0,,,,
18167,2018/1/27 00:00,1002.3,,16.2,,97,0.3,301,,,0,,,,
18168,2018/1/27 01:00,1002,,16.1,,94,0.4,339,,,0,,,,
18169,2018/1/27 02:00,1001.8,,16.3,,93,0.1,0,,,0,,,,
18170,2018/1/27 03:00,1001.8,,16.3,,93,0.4,279,,,0,,,,
18171,2018/1/27 04:00,1001.8,,16.1,,95,0.3,324,,,0,,,,
18172,2018/1/27 05:00,1002.8,,16.3,,95,0.3,293,,,X,,,,
18173,2018/1/27 06:00,1003.3,,16.3,,96,0.3,264,,,0,,,,
18174,2018/1/27 07:00,1004,,17.2,,94,0.7,305,,,0,,,,
18175,2018/1/27 08:00,1004.4,,19.3,,81,0.7,277,,,0,,,,
18176,2018/1/27 09:00,1004.3,,21.3,,72,0.6,298,,,0,,,,
18177,2018/1/27 10:00,1003.9,,22.9,,62,0.8,208,,,0,,,,
18178,2018/1/27 11:00,1002.9,,24.6,,57,1.2,262,,,0,,,,
18179,2018/1/27 12:00,1001.8,,24.9,,55,0.9,337,,,0,,,,
18180,2018/1/27 13:00,1001.1,,25.2,,54,1.1,279,,,0,,,,
18181,2018/1/27 14:00,1000.7,,24.4,,57,1.4,208,,,0,,,,
18182,2018/1/27 15:00,1001,,22.6,,63,1.5,193,,,0,,,,
18183,2018/1/27 16:00,1001.1,,21.9,,65,0.4,179,,,0,,,,
18184,2018/1/27 17:00,1001,,21.2,,69,0.7,218,,,0,,,,
18185,2018/1/27 18:00,1001.6,,20.4,,74,0.9,227,,,0,,,,
18186,2018/1/27 19:00,1002.1,,19.9,,77,0.8,224,,,0,,,,
18187,2018/1/27 20:00,1002.2,,19,,85,0.1,0,,,0,,,,
18188,2018/1/27 21:00,1002.3,,18.7,,87,1.3,52,,,0,,,,
18189,2018/1/27 22:00,1001.8,,18.3,,91,1.2,57,,,0,,,,
18190,2018/1/27 23:00,1001.5,,17.8,,94,1,70,,,0,,,,
18191,2018/1/28 00:00,1000.7,,17.8,,92,1.2,50,,,0,,,,
18192,2018/1/28 01:00,1000.5,,17.4,,97,1.1,59,,,X,,,,
18193,2018/1/28 02:00,1000.1,,16.7,,100,0.2,0,,,0,,,,
18194,2018/1/28 03:00,999.4,,16.9,,100,0.4,341,,,0,,,,
18195,2018/1/28 04:00,999,,16.9,,100,0.9,63,,,0,,,,
18196,2018/1/28 05:00,998.9,,18.1,,89,0.2,0,,,0,,,,
18197,2018/1/28 06:00,1000.3,,16.9,,100,0.6,212,,,0,,,,
18198,2018/1/28 07:00,1000.9,,17.8,,99,1.1,282,,,0,,,,
18199,2018/1/28 08:00,1001.7,,18.9,,89,0.7,300,,,0,,,,
18200,2018/1/28 09:00,1001.2,,21.9,,73,1,86,,,0,,,,
18201,2018/1/28 10:00,1000.6,,22.9,,68,0.3,324,,,0,,,,
18202,2018/1/28 11:00,1000.2,,25.8,,59,0.9,217,,,0,,,,
18203,2018/1/28 12:00,999,,26.1,,55,1.5,311,,,0,,,,
18204,2018/1/28 13:00,997.9,,28,,50,1.1,256,,,0,,,,
18205,2018/1/28 14:00,997.1,,28.1,,49,1.2,321,,,0,,,,
18206,2018/1/28 15:00,997.2,,27.4,,52,1.1,296,,,0,,,,
18207,2018/1/28 16:00,X,,X,,X,X,X,,,0,,,,
18208,2018/1/28 17:00,998.3,,23.8,,69,0.9,331,,,0,,,,
18209,2018/1/28 18:00,998.8,,22,,79,0.9,278,,,0,,,,
18210,2018/1/28 19:00,999.4,,21.1,,83,0.6,254,,,0,,,,
18211,2018/1/28 20:00,999.6,,20.7,,85,1.1,319,,,0,,,,
18212,2018/1/28 21:00,999.8,,19.6,,85,0.9,313,,,0,,,,
18213,2018/1/28 22:00,999.9,,19.3,,87,0,0,,,X,,,,
18214,2018/1/28 23:00,999.8,,18.9,,99,0.7,245,,,0,,,,
18215,2018/1/29 00:00,999.8,,18.1,,100,0.4,230,,,0,,,,
18216,2018/1/29 01:00,999.5,,17.5,,100,0.6,285,,,0.5,,,,
18217,2018/1/29 02:00,999.1,,16.3,,100,0.5,135,,,2,,,,
18218,2018/1/29 03:00,999.3,,15.8,,100,0.2,0,,,0,,,,
18219,2018/1/29 04:00,1000.1,,16.1,,100,1.1,308,,,0,,,,
18220,2018/1/29 05:00,1000.8,,15.5,,100,0.5,313,,,0,,,,
18221,2018/1/29 06:00,1001.6,,15.1,,100,1.3,300,,,0,,,,
18222,2018/1/29 07:00,1003.5,,15.1,,100,1.3,295,,,0,,,,
18223,2018/1/29 08:00,1003.9,,15.2,,100,1.2,76,,,0.5,,,,
18224,2018/1/29 09:00,1003.5,,19,,98,0.5,151,,,0,,,,
18225,2018/1/29 10:00,1003.6,,18.4,,99,1.5,251,,,0,,,,
18226,2018/1/29 11:00,1003.4,,17.2,,100,1,285,,,0,,,,
18227,2018/1/29 12:00,1002.3,,17.2,,100,0.5,231,,,X,,,,
18228,2018/1/29 13:00,1001.5,,17.4,,100,1.2,279,,,0,,,,
18229,2018/1/29 14:00,1001.4,,17.6,,99,0.6,338,,,X,,,,
18230,2018/1/29 15:00,1001.6,,17.9,,99,0.7,140,,,X,,,,
18231,2018/1/29 16:00,1002.4,,17.4,,100,0.7,73,,,0,,,,
18232,2018/1/29 17:00,1002.6,,17,,100,0,0,,,0,,,,
18233,2018/1/29 18:00,1002.7,,17.5,,100,0.7,40,,,0,,,,
18234,2018/1/29 19:00,1003.4,,16.8,,99,0,0,,,0,,,,
18235,2018/1/29 20:00,1004.1,,16.6,,100,1.5,320,,,0,,,,
18236,2018/1/29 21:00,1004.8,,15.8,,100,0.2,0,,,0.5,,,,
18237,2018/1/29 22:00,1004.9,,15,,100,0.6,251,,,0,,,,
18238,2018/1/29 23:00,1004.8,,15.1,,100,0,0,,,0,,,,
18239,2018/1/30 00:00,1004.8,,14.8,,100,0.8,320,,,1,,,,
18240,2018/1/30 01:00,1004.8,,14.9,,100,0.1,0,,,2,,,,
18241,2018/1/30 02:00,1005.1,,15,,100,1.5,311,,,1.5,,,,
18242,2018/1/30 03:00,1005,,14.6,,100,0.7,101,,,3.5,,,,
18243,2018/1/30 04:00,1005,,15.4,,100,2,112,,,0.5,,,,
18244,2018/1/30 05:00,1006,,14.9,,100,1,329,,,0,,,,
18245,2018/1/30 06:00,1005.6,,14.9,,100,0.3,95,,,0,,,,
18246,2018/1/30 07:00,1006.6,,13.6,,100,0.8,310,,,0.5,,,,
18247,2018/1/30 08:00,1005.8,,14.1,,100,1.7,323,,,0,,,,
18248,2018/1/30 09:00,1006.7,,14.2,,100,0.5,334,,,0,,,,
18249,2018/1/30 10:00,1006,,16.3,,100,0.4,133,,,0,,,,
18250,2018/1/30 11:00,1004.9,,18.4,,83,0.9,259,,,0,,,,
18251,2018/1/30 12:00,1003.7,,18.9,,77,0.9,4,,,0,,,,
18252,2018/1/30 13:00,1002.9,,19.8,,71,0.9,316,,,0,,,,
18253,2018/1/30 14:00,1002.3,,19.9,,71,0.3,358,,,0,,,,
18254,2018/1/30 15:00,1002.3,,18.8,,80,1.6,321,,,0,,,,
18255,2018/1/30 16:00,X,,X,,X,X,X,,,0,,,,
18256,2018/1/30 17:00,1003.2,,17.2,,92,0.5,264,,,0,,,,
18257,2018/1/30 18:00,1003.6,,16.7,,100,0.6,48,,,0,,,,
18258,2018/1/30 19:00,1004.2,,16.1,,100,0.1,0,,,0,,,,
18259,2018/1/30 20:00,1004.9,,16.2,,100,0,0,,,0,,,,
18260,2018/1/30 21:00,1005,,15.8,,100,0,0,,,0,,,,
18261,2018/1/30 22:00,1005,,15.4,,100,0,0,,,X,,,,
18262,2018/1/30 23:00,1004.8,,15.7,,100,1,36,,,0,,,,
18263,2018/1/31 00:00,1005.1,,15,,100,0.8,56,,,0,,,,
18264,2018/1/31 01:00,1004.9,,16.2,,100,1.2,109,,,0,,,,
18265,2018/1/31 02:00,1004.8,,15.6,,100,0,0,,,0,,,,
18266,2018/1/31 03:00,1003.6,,15.7,,100,1.4,92,,,0,,,,
18267,2018/1/31 04:00,1003.4,,14.3,,100,1.1,309,,,0,,,,
18268,2018/1/31 05:00,1003.6,,15,,100,1.8,98,,,0,,,,
18269,2018/1/31 06:00,1005.1,,14,,100,0.2,0,,,0,,,,
18270,2018/1/31 07:00,1005,,17.3,,91,0.8,174,,,0,,,,
18271,2018/1/31 08:00,1005.2,,21.3,,68,1.1,147,,,0,,,,
18272,2018/1/31 09:00,X,,X,,X,X,X,,,0,,,,
18273,2018/1/31 10:00,1005,,22.4,,63,1.7,282,,,0,,,,
18274,2018/1/31 11:00,1004.1,,22.5,,59,1.2,299,,,0,,,,
18275,2018/1/31 12:00,1002.8,,23.4,,57,1.3,336,,,0,,,,
18276,2018/1/31 13:00,1001.4,,24.3,,52,0.9,295,,,0,,,,
18277,2018/1/31 14:00,1000.8,,24.5,,52,1.5,312,,,0,,,,
18278,2018/1/31 15:00,1001.2,,24.5,,52,1.6,297,,,X,,,,
18279,2018/1/31 16:00,1001.3,,22.6,,60,1.2,326,,,0,,,,
18280,2018/1/31 17:00,1001.8,,20.9,,70,0.9,313,,,0,,,,
18281,2018/1/31 18:00,1001.8,,19.6,,80,0.2,0,,,0,,,,
18282,2018/1/31 19:00,1002.8,,18.6,,86,0.8,320,,,0,,,,
18283,2018/1/31 20:00,1003.3,,17.5,,93,0.3,271,,,0,,,,
18284,2018/1/31 21:00,1003.9,,16.8,,99,1,304,,,0,,,,
18285,2018/1/31 22:00,1004.1,,16.1,,99,0.8,306,,,0,,,,
18286,2018/1/31 23:00,1004.3,,15.8,,100,0.3,303,,,0,,,,
18287,2018/2/1 00:00,1004.3,,15.5,,100,0.9,308,,,0,,,,
18288,2018/2/1 01:00,1003.9,,15.4,,100,1.5,70,,,1,,,,
18289,2018/2/1 02:00,1003.2,,16.5,,100,1.7,82,,,0,,,,
18290,2018/2/1 03:00,1003.2,,15.8,,100,1.8,319,,,2.5,,,,
18291,2018/2/1 04:00,1003.9,,14.8,,100,0.4,273,,,0.5,,,,
18292,2018/2/1 05:00,1004.4,,13.8,,100,1.5,312,,,0,,,,
18293,2018/2/1 06:00,1004.7,,13.9,,100,0.3,19,,,0.5,,,,
18294,2018/2/1 07:00,1005.6,,13.5,,100,0.9,303,,,0,,,,
18295,2018/2/1 08:00,1006.4,,13.2,,100,1.8,331,,,0,,,,
18296,2018/2/1 09:00,1006.6,,14,,100,0.4,59,,,0,,,,
18297,2018/2/1 10:00,1006.2,,15.8,,100,1,320,,,0,,,,
18298,2018/2/1 11:00,1005.3,,16.4,,100,0.9,237,,,0,,,,
18299,2018/2/1 12:00,1004.2,,17.3,,96,0.6,305,,,0,,,,
18300,2018/2/1 13:00,1003.5,,18.3,,90,0.9,291,,,0,,,,
18301,2018/2/1 14:00,1003.6,,17.7,,92,1.2,317,,,0,,,,
18302,2018/2/1 15:00,1003.1,,17.5,,95,0.1,0,,,0,,,,
18303,2018/2/1 16:00,1004.1,,17.6,,96,0.1,0,,,0,,,,
18304,2018/2/1 17:00,1003.9,,17.2,,99,0.1,0,,,0,,,,
18305,2018/2/1 18:00,1005,,16.4,,89,1.1,322,,,0,,,,
18306,2018/2/1 19:00,1006.4,,15.8,,89,0.7,350,,,0,,,,
18307,2018/2/1 20:00,1006.9,,15.2,,90,1.1,319,,,0,,,,
18308,2018/2/1 21:00,1007.7,,14.6,,96,0,0,,,0,,,,
18309,2018/2/1 22:00,1007.5,,14.9,,100,1.1,73,,,0,,,,
18310,2018/2/1 23:00,1006.8,,15.2,,99,1,38,,,0,,,,
18311,2018/2/2 00:00,1007.1,,14.5,,100,0.8,239,,,0,,,,
18312,2018/2/2 01:00,1006.5,,14.2,,100,0.4,354,,,0,,,,
18313,2018/2/2 02:00,1005.9,,13.9,,100,0.8,233,,,0,,,,
18314,2018/2/2 03:00,1006.2,,13.3,,100,0.3,15,,,0,,,,
18315,2018/2/2 04:00,1006.4,,13,,100,0.7,303,,,0,,,,
18316,2018/2/2 05:00,X,,X,,X,X,X,,,0,,,,
18317,2018/2/2 06:00,1008,,13.7,,100,0.5,124,,,0,,,,
18318,2018/2/2 07:00,X,,X,,X,X,X,,,0,,,,
18319,2018/2/2 08:00,1007.9,,16.8,,97,1.4,90,,,0,,,,
18320,2018/2/2 09:00,1007.7,,21.5,,70,1.3,227,,,X,,,,
18321,2018/2/2 10:00,1007.1,,23,,60,0.7,174,,,0,,,,
18322,2018/2/2 11:00,1005.4,,23.5,,57,1.3,265,,,X,,,,
18323,2018/2/2 12:00,1005,,22.7,,55,1.9,288,,,0,,,,
18324,2018/2/2 13:00,1005.1,,20.2,,64,1.9,332,,,X,,,,
18325,2018/2/2 14:00,1004.7,,20.4,,62,1.7,321,,,0,,,,
18326,2018/2/2 15:00,1004.9,,19.9,,63,1.7,291,,,0,,,,
18327,2018/2/2 16:00,1005.6,,18.5,,68,1.9,324,,,X,,,,
18328,2018/2/2 17:00,1006.7,,17.6,,72,1.9,314,,,0,,,,
18329,2018/2/2 18:00,1007.7,,15.7,,78,0.8,316,,,0,,,,
18330,2018/2/2 19:00,1007.9,,14.5,,87,0.9,94,,,0,,,,
18331,2018/2/2 20:00,X,,X,,X,X,X,,,0,,,,
18332,2018/2/2 21:00,1008.3,,15.1,,90,1.3,92,,,0,,,,
18333,2018/2/2 22:00,1008.8,,14.1,,89,0.9,306,,,0,,,,
18334,2018/2/2 23:00,1008.1,,13.7,,92,0.6,289,,,0,,,,
18335,2018/2/3 00:00,1007.4,,13.4,,96,1.1,245,,,0,,,,
18336,2018/2/3 01:00,1007.3,,13,,95,0.4,4,,,0,,,,
18337,2018/2/3 02:00,1007.7,,12.6,,97,0.7,302,,,0,,,,
18338,2018/2/3 03:00,1007.3,,12.5,,96,0.4,348,,,0,,,,
18339,2018/2/3 04:00,1007,,12.5,,96,0.7,49,,,0,,,,
18340,2018/2/3 05:00,1007.6,,11.7,,100,0.2,0,,,0,,,,
18341,2018/2/3 06:00,1008.4,,12.1,,100,0.2,0,,,0,,,,
18342,2018/2/3 07:00,1009,,12.2,,100,1.1,306,,,X,,,,
18343,2018/2/3 08:00,1009.8,,12.1,,96,0.8,322,,,0,,,,
18344,2018/2/3 09:00,1010,,12.7,,91,0.6,323,,,0,,,,
18345,2018/2/3 10:00,1009.1,,14.8,,86,0.9,91,,,0,,,,
18346,2018/2/3 11:00,X,,X,,X,X,X,,,X,,,,
18347,2018/2/3 12:00,1007.4,,16.5,,72,0.3,33,,,0,,,,
18348,2018/2/3 13:00,1006.7,,16.6,,73,0.4,97,,,0,,,,
18349,2018/2/3 14:00,1006.2,,15.9,,74,1.2,328,,,0,,,,
18350,2018/2/3 15:00,1006.5,,15,,76,1,332,,,0,,,,
18351,2018/2/3 16:00,1006.6,,15,,78,0.5,19,,,0,,,,
18352,2018/2/3 17:00,1007.4,,14,,80,0.6,351,,,0,,,,
18353,2018/2/3 18:00,1007.9,,13.7,,83,1.2,300,,,0,,,,
18354,2018/2/3 19:00,1008.5,,13.2,,83,0.1,0,,,0,,,,
18355,2018/2/3 20:00,1008.8,,13,,86,0.8,304,,,0,,,,
18356,2018/2/3 21:00,1009.5,,12.2,,85,0.8,334,,,0,,,,
18357,2018/2/3 22:00,1009.7,,11.6,,86,0.6,327,,,0,,,,
18358,2018/2/3 23:00,1009.2,,11.6,,88,0.9,315,,,0,,,,
18359,2018/2/4 00:00,1008.3,,12.6,,89,2,103,,,0,,,,
18360,2018/2/4 01:00,1008.5,,11.8,,89,1.3,311,,,0,,,,
18361,2018/2/4 02:00,1008.9,,10.4,,95,1,324,,,0,,,,
18362,2018/2/4 03:00,1008.3,,11.2,,96,1,88,,,0,,,,
18363,2018/2/4 04:00,1008.3,,10.6,,96,1,297,,,0,,,,
18364,2018/2/4 05:00,1008.6,,10.3,,96,0.9,315,,,0,,,,
18365,2018/2/4 06:00,1009,,10.2,,96,0.9,292,,,0,,,,
18366,2018/2/4 07:00,1009.3,,11,,93,0.7,284,,,0,,,,
18367,2018/2/4 08:00,1009.2,,13.5,,79,1.1,321,,,0,,,,
18368,2018/2/4 09:00,1009.6,,13.5,,80,0.7,304,,,0,,,,
18369,2018/2/4 10:00,1009,,14.3,,76,1.1,289,,,0,,,,
18370,2018/2/4 11:00,1008.4,,15.9,,69,1.1,295,,,0,,,,
18371,2018/2/4 12:00,1007.7,,16,,68,1.5,310,,,0,,,,
18372,2018/2/4 13:00,1007.1,,16.2,,67,1.1,292,,,0,,,,
18373,2018/2/4 14:00,1006.5,,16.2,,65,0.1,0,,,0,,,,
18374,2018/2/4 15:00,1007.1,,15.7,,66,1.2,332,,,0,,,,
18375,2018/2/4 16:00,1007.8,,14.4,,72,1,313,,,0,,,,
18376,2018/2/4 17:00,1007.6,,13.3,,77,0.6,309,,,0,,,,
18377,2018/2/4 18:00,1008.1,,11.4,,92,0,0,,,0,,,,
18378,2018/2/4 19:00,1009.1,,11.1,,89,0.1,0,,,0,,,,
18379,2018/2/4 20:00,X,,X,,X,X,X,,,0,,,,
18380,2018/2/4 21:00,1009.8,,10.6,,91,0.4,301,,,0,,,,
18381,2018/2/4 22:00,1010.1,,10.7,,91,0,0,,,0,,,,
18382,2018/2/4 23:00,1009.9,,10.8,,93,0.6,282,,,0,,,,
18383,2018/2/5 00:00,1009.8,,10.8,,93,0.9,287,,,0,,,,
18384,2018/2/5 01:00,1009.2,,10.6,,91,0.4,307,,,0,,,,
18385,2018/2/5 02:00,1008.5,,10.3,,91,0,0,,,0,,,,
18386,2018/2/5 03:00,1008.2,,10.1,,94,0.5,266,,,X,,,,
18387,2018/2/5 04:00,1008.8,,9.9,,93,1,325,,,0,,,,
18388,2018/2/5 05:00,1008.9,,9.8,,92,0.9,309,,,0,,,,
18389,2018/2/5 06:00,1009.6,,9.8,,91,0.8,301,,,0,,,,
18390,2018/2/5 07:00,X,,X,,X,X,X,,,0,,,,
